Propertyname_name,Propertyname_address,Propertyname_address_url,Propertyname_price,Propertyname_price_url,Propertyname_Name,Propertyname_location,Propertyname_description,Bathroom(s),Bedroom(s),Built-up area,Built-up price,Car Parks,Land area,Land area price,Lot type,Property type,Bedroom(s)_clean,Price_clean,Bathroom(s)_clean,Builtup_area_clean,CarParks_clean,state,city,state_score,city_multiplier,location_score,Price_capped,Builtup_area_capped,CarParks_capped,location_score_capped,price_per_sqft
Taman Saujana Utama,"Sungai Buloh, Selangor",https://www.edgeprop.my/listing/sale/2822781/selangor/sungai_buloh/landed/residentialland/3-adjacent-kenanga-garden-lands-saujana-utama,"450,000",https://www.edgeprop.my/listing/sale/2822781/selangor/sungai_buloh/landed/residentialland/3-adjacent-kenanga-garden-lands-saujana-utama,3 adjacent Kenanga Garden Lands @saujana utama,"Taman Saujana Utama, Sungai Buloh, Selangor","Property Details
1)3 adjacent (side by side) Bungalow Lots in Kenanga Garden @ Sungai Buloh Country Resort (Saujana utama).
2)Land size: 7,750 Sq ft, 8,000 sq ft and 8,000 sq ft.
3)Selling price : RM450,000, RM464,000 and RM464,000 (negotiable).
4)Tenure: Leaseh...",,- BR,,,,"7,750 sqft",RM 58/sqft,Non Bumi Lot,Residential Land,,450000.0,,2207.0,2.0,Selangor,Sungai Buloh,0.95,0.8,0.76,450000.0,2207.0,2.0,0.76,203.89669234254643
Taman Saujana Utama,"Sungai Buloh, Selangor",https://www.edgeprop.my/listing/sale/3375549/selangor/sungai_buloh/landed/linkbungalow-semidetachedhouse/renovated-extended-semid-house-saujana-utama,"790,000",https://www.edgeprop.my/listing/sale/3375549/selangor/sungai_buloh/landed/linkbungalow-semidetachedhouse/renovated-extended-semid-house-saujana-utama,Renovated & extended semiD house @ saujana utama,"Taman Saujana Utama, Sungai Buloh, Selangor","Property Details
•Beautifully Renovated semiD house @ Sungai Buloh Country Resort (Saujana utama).
•Land: 3,600 sq ft (45x80).
•Built up: 2,700 sq ft.
•Tenure: Lease...",3 B,4 BR,"2,700 sqft",RM 292/sqft,4 Car Parks,,,Non Bumi Lot,Link Bungalow / Semi-Detached,4.0,790000.0,3.0,2700.0,4.0,Selangor,Sungai Buloh,0.95,0.8,0.76,790000.0,2700.0,4.0,0.76,292.5925925925926
Taman Segar,"Jalan Lemak 2, Taman Segar, Cheras, Kuala Lumpur",https://www.edgeprop.my/listing/sale/3374546/kuala_lumpur/cheras/landed/terracehouse/near-leisure-mall-taman-segar-24x85-double-storey-gated-and-guarded,"999,000",https://www.edgeprop.my/listing/sale/3374546/kuala_lumpur/cheras/landed/terracehouse/near-leisure-mall-taman-segar-24x85-double-storey-gated-and-guarded,"Near Leisure mall Taman Segar 24x85 double storey, Gated and Guarded","Taman Segar, Cheras, Kuala Lumpur","***Taman Segar double storey for SALE***
*Strategy Location- Leisure Mall
* Near by MRT
*Land Area 24x85 (2040sqft)
*Built up 3000 sqft
*4 Bedrooms 3 Bathrooms
* Car porch can fix...",3 B,4 BR,"3,000 sqft",RM 333/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,999000.0,3.0,3000.0,2.0,Kuala Lumpur,Cheras,1.0,0.8,0.8,999000.0,3000.0,2.0,0.8,333.0
Taman Segar,"Jalan Lemak 2, Taman Segar, Cheras, Kuala Lumpur",https://www.edgeprop.my/listing/sale/3389982/kuala_lumpur/cheras/landed/terracehouse/near-leisure-mall-taman-segar-24x85-double-storey-gated-and-guarded,"950,000",https://www.edgeprop.my/listing/sale/3389982/kuala_lumpur/cheras/landed/terracehouse/near-leisure-mall-taman-segar-24x85-double-storey-gated-and-guarded,"Near Leisure mall Taman Segar 24x85 double storey, Gated and Guarded","Taman Segar, Cheras, Kuala Lumpur","***Taman Segar double storey for SALE***
*Strategy Location- Leisure Mall
* Near by MRT
*Land Area 24x85 (2040sqft)
*Built up 3000 sqft
*4 Bedrooms 3 Bathrooms
* Car porch can fix...",3 B,4 BR,"3,000 sqft",RM 316/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,950000.0,3.0,3000.0,2.0,Kuala Lumpur,Cheras,1.0,0.8,0.8,950000.0,3000.0,2.0,0.8,316.6666666666667
Taman Segar Perdana,"Jalan SP 4/3, Taman Segar Perdana, Cheras, Selangor",https://www.edgeprop.my/listing/sale/3146831/selangor/cheras/landed/terracehouse/taman-segar-perdana-double-storey-corner-unit-20x65-extra-land-20-ft,"1,250,000",https://www.edgeprop.my/listing/sale/3146831/selangor/cheras/landed/terracehouse/taman-segar-perdana-double-storey-corner-unit-20x65-extra-land-20-ft,Taman Segar Perdana Double Storey CORNER UNIT [20x65] + Extra Land 20 Ft,"Taman Segar Perdana, Cheras, Selangor","Double Storey House for Sale in Taman Segar Perdana (Batu 9 Cheras)
(20 x 65)+20 ft extra land area
~ Big Land Corner unit(Non bumi Lot)
Direction : Facing south west
No of Rooms : 4
No of bathrooms : 3
Occupancy : ...",3 B,4 BR,"2,450 sqft",RM 510/sqft,3 Car Parks,,,Non Bumi Lot,Terrace House,4.0,1250000.0,3.0,2450.0,3.0,Selangor,Cheras,0.95,0.8,0.76,1250000.0,2450.0,3.0,0.76,510.2040816326531
Taman Segar Perdana,"Jalan SP 4/3, Taman Segar Perdana, Cheras, Selangor",https://www.edgeprop.my/listing/sale/3257202/selangor/cheras/landed/residentialland/freehold-2-lot-side-by-side-bungalow-lot-the-royale-taman-segar-perdana-cheras,"1,250,000",https://www.edgeprop.my/listing/sale/3257202/selangor/cheras/landed/residentialland/freehold-2-lot-side-by-side-bungalow-lot-the-royale-taman-segar-perdana-cheras,"[ FREEHOLD ] [ 2 LOT SIDE BY SIDE ] Bungalow Lot The Royale@Taman Segar Perdana, Cheras","Taman Segar Perdana, Cheras, Selangor","Exclusive Bungalow Land for Sale – The Royale @ Taman Segar Perdana, Cheras
🔅🔆👉🏽2 LOT SIDE BY SIDE🔆🔅
Property Details:
• Land Size: 557 sqm (5,995 sqft) EACH – Spacious rectangular-shaped plot
• Type: Bungalow Lot (Residential L...",,- BR,,,,557 sqm,"RM 2,244/sqm",Non Bumi Lot,Residential Land,,1250000.0,,2207.0,2.0,Selangor,Cheras,0.95,0.8,0.76,1250000.0,2207.0,2.0,0.76,566.3797009515179
Taman Seri Austin,"Johor Bahru, Johor",https://www.edgeprop.my/listing/sale/3435664/johor/johor_bahru/landed/clusterhouse/seri-austin-6-east-zone-renovated-double-storey-cluster-corner-for-sale,"1,180,000",https://www.edgeprop.my/listing/sale/3435664/johor/johor_bahru/landed/clusterhouse/seri-austin-6-east-zone-renovated-double-storey-cluster-corner-for-sale,Seri Austin 6 East Zone Renovated Double Storey Cluster Corner for Sale,"Taman Seri Austin, Johor Bahru, Johor","📍East Zone @ Seri Austin
Jalan 6 @ Taman Seri Austin
Double Storey Cluster Corner Lot
Freehold / Non Bumi
6 Bedrooms / 4 Bathrooms
22x70 + 26 Extra Land
Ren...",4 B,6 BR,"3,314 sqft",RM 356/sqft,,,,Non Bumi Lot,Cluster House,6.0,1180000.0,4.0,3314.0,2.0,Johor,Johor Bahru,0.9,0.9,0.81,1180000.0,3314.0,2.0,0.81,356.065178032589
Taman Seri Austin,"Johor Bahru, Johor",https://www.edgeprop.my/listing/sale/3438185/johor/johor_bahru/landed/terracehouse/seri-austin-terrace,"888,000",https://www.edgeprop.my/listing/sale/3438185/johor/johor_bahru/landed/terracehouse/seri-austin-terrace,Seri Austin Terrace,"Taman Seri Austin, Johor Bahru, Johor","🏡Seri Austin🏡
🌈Unblock View🌈
For Sale:
✅Unit Type:Double Storey
✅Tenure : Freehold
✅Bedroo...",4 B,5 BR,"1,650 sqft",RM 538/sqft,,,,Non Bumi Lot,Terrace House,5.0,888000.0,4.0,1650.0,2.0,Johor,Johor Bahru,0.9,0.9,0.81,888000.0,1650.0,2.0,0.81,538.1818181818181
Taman Seri Orkid,"Jalan Seri Orkid, Skudai, Johor",https://www.edgeprop.my/listing/sale/3431658/johor/skudai/landed/lowcosthouse/taman-seri-orkid-skudai-johor-double-storey-medium-low-cost-house-for-sale-rumah-2-tingkat-kos-sederhana-dijual,"418,000",https://www.edgeprop.my/listing/sale/3431658/johor/skudai/landed/lowcosthouse/taman-seri-orkid-skudai-johor-double-storey-medium-low-cost-house-for-sale-rumah-2-tingkat-kos-sederhana-dijual,"Taman Seri Orkid Skudai Johor, Double Storey Medium Low Cost House For Sale, Rumah 2 Tingkat Kos Sederhana Dijual","Taman Seri Orkid, Skudai, Johor","3x, Jalan Seri Orkid 5x
Taman Seri Orkid
81300 Skudai
Double Storey Medium Low Cost
3 Bedrooms
2 Bat...",2 B,3 BR,770 sqft,RM 542/sqft,1 Car Park,,,Non Bumi Lot,Low-Cost House,3.0,418000.0,2.0,770.0,1.0,Johor,Skudai,0.9,0.8,0.7200000000000001,418000.0,775.0,1.0,0.7200000000000001,539.3548387096774
Taman Setia Indah,"Jalan Setia, Johor Bahru, Johor",https://www.edgeprop.my/listing/sale/3433642/johor/johor_bahru/landed/terracehouse/taman-setia-indah-7-fully-renovated-move-in-condition-double-storey-for-sale,"980,000",https://www.edgeprop.my/listing/sale/3433642/johor/johor_bahru/landed/terracehouse/taman-setia-indah-7-fully-renovated-move-in-condition-double-storey-for-sale,Taman Setia Indah 7 Fully Renovated Move in Condition Double Storey for Sale,"Taman Setia Indah, Johor Bahru, Johor","#保养美美 #豪华装修 #无遮挡双层排楼
📍Taman Setia Indah 7
Double Storey Terrace House + Unblock View
✅Build up 20×70sqft
✅4 Bedrooms / 3 Bathrooms
✅Facing North
✅Fully Ext...",3 B,4 BR,"2,000 sqft",RM 490/sqft,,,,Non Bumi Lot,Terrace House,4.0,980000.0,3.0,2000.0,2.0,Johor,Johor Bahru,0.9,0.9,0.81,980000.0,2000.0,2.0,0.81,490.0
Taman Suria Jaya,"Jalan Bunga Mawar 6, Batu 9th Cheras, Selangor",https://www.edgeprop.my/listing/sale/3353835/selangor/batu_9th_cheras/landed/terracehouse/taman-suria-jaya-double-storey-with-balcony-and-kitchen-extended,"540,000",https://www.edgeprop.my/listing/sale/3353835/selangor/batu_9th_cheras/landed/terracehouse/taman-suria-jaya-double-storey-with-balcony-and-kitchen-extended,"Taman Suria Jaya,Double storey with balcony and kitchen extended","Taman Suria Jaya, Batu 9th Cheras, Selangor","Double Storey Terrace Taman Suria Jaya Cheras Selangor
PROPERTY DETAILS & FEATURES
=========================
Jalan Bunga Mawar , Taman Suria Jaya, 56000 Kuala Lumpur.
Double Storey
Leasehold
3+1 Bedrooms, 3 Bat...",2 B,3 BR,"1,800 sqft",RM 300/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,3.0,540000.0,2.0,1800.0,2.0,Selangor,Batu 9th Cheras,0.95,0.8,0.76,540000.0,1800.0,2.0,0.76,300.0
Taman Tampoi Utama,"Jalan Sri Perjasa, Tampoi, Johor",https://www.edgeprop.my/listing/sale/2928617/johor/tampoi/landed/terracehouse/taman-tampoi-utama--double-storey-corner-lot,"640,000",https://www.edgeprop.my/listing/sale/2928617/johor/tampoi/landed/terracehouse/taman-tampoi-utama--double-storey-corner-lot,Taman Tampoi Utama/ Double Storey Corner Lot,"Taman Tampoi Utama, Tampoi, Johor","🏚For Sale
📍Taman Tampoi Utama
▪️Double Storey Corner Lot
▪️4 Bedrooms
▪️3 Bathr...",3 B,4 BR,- sqft,RM -,,,,Non Bumi Lot,Terrace House,4.0,640000.0,3.0,2207.0,2.0,Johor,Tampoi,0.9,0.8,0.7200000000000001,640000.0,2207.0,2.0,0.7200000000000001,289.98640688717717
Taman Tanjung,"Jitra, Kedah",https://www.edgeprop.my/listing/sale/3427064/kedah/jitra/landed/terracehouse/near-lotus-jitra-single-storey-terrace-taman-tanjung-jitra-for-sale,"320,000",https://www.edgeprop.my/listing/sale/3427064/kedah/jitra/landed/terracehouse/near-lotus-jitra-single-storey-terrace-taman-tanjung-jitra-for-sale,Near Lotus Jitra Single Storey Terrace Taman Tanjung Jitra For Sale,"Taman Tanjung, Jitra, Kedah","For Sale
Single Storey Terrace
Taman Tanjung, Jitra
-Freehold, Non Bumi Lot
-Land Size : 1,496.184 sqft
-Built Up Size : 20 x 50...",2 B,3 BR,"1,000 sqft",RM 320/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,3.0,320000.0,2.0,1000.0,2.0,Kedah,Jitra,0.85,0.8,0.68,320000.0,1000.0,2.0,0.7,320.0
Taman Teluk Pulai,"Jalan Teluk Pulai; Jalan Sembilang, Klang, Selangor",https://www.edgeprop.my/listing/sale/3360033/selangor/klang/landed/bungalow-detachedhouse-villa/klang-teluk-pulai-2-storey-renovated-bungalow-house-for-sale,"1,500,000",https://www.edgeprop.my/listing/sale/3360033/selangor/klang/landed/bungalow-detachedhouse-villa/klang-teluk-pulai-2-storey-renovated-bungalow-house-for-sale,Klang Teluk Pulai 2 Storey Renovated Bungalow House for Sale,"Taman Teluk Pulai, Klang, Selangor","Klang Teluk Pulai 2 Storey Renovated Bungalow House for Sale
For Sale
2 Storey Bungalow House
Taman Teluk Pulai, 41100 Klang, Selang...",6 B,6 + 1 BR,"5,700 sqft",RM 263/sqft,,,,Non Bumi Lot,Bungalow / Detached House,7.0,1500000.0,6.0,5700.0,2.0,Selangor,Klang,0.95,0.95,0.9025,1500000.0,5700.0,2.0,0.9025,263.1578947368421
Tanjong Puteri Resort Pasir Gudang Bungalow For Sale Partial,"Pasir Gudang, Johor",https://www.edgeprop.my/listing/sale/3370904/johor/pasir_gudang/landed/bungalow-detachedhouse-villa/tanjong-puteri-resort-pasir-gudang-bungalow-for-sale-partial,"2,500,000",https://www.edgeprop.my/listing/sale/3370904/johor/pasir_gudang/landed/bungalow-detachedhouse-villa/tanjong-puteri-resort-pasir-gudang-bungalow-for-sale-partial,Tanjong Puteri Resort Pasir Gudang Bungalow For Sale Partial,"Pasir Gudang, Johor","For Sale
Tanjong Puteri Resort Bungalow
📍Pasir Gudang
Property Type : Double Storey Bungalow
Tenure : Freehold
Status : Bum...",5 B,6 BR,"3,600 sqft",RM 694/sqft,,,,Bumi Lot,Bungalow / Detached House,6.0,2500000.0,5.0,3600.0,2.0,Johor,Pasir Gudang,0.9,0.8,0.7200000000000001,2500000.0,3600.0,2.0,0.7200000000000001,694.4444444444445
Temasya Cinta,"TemasyaGlenmarie, Seksyen U1, Shah Alam, Selangor",https://www.edgeprop.my/listing/sale/3436359/selangor/shah_alam/landed/linkbungalow-semidetachedhouse/temasya-cinta,"4,500,000",https://www.edgeprop.my/listing/sale/3436359/selangor/shah_alam/landed/linkbungalow-semidetachedhouse/temasya-cinta,Temasya Cinta,"Temasya Cinta, Shah Alam, Selangor","UNIQUE SELLING POINTS
(Lai 019-3126119)
2 Storey Semi-D, Temasya Cinta
* Freehold (Gated Guarded)
* Land Area: 6,157 sq feet (56 feet X 110 f...",7 B,5 + 1 BR,"4,215 sqft","RM 1,067/sqft",5 Car Parks,,,Non Bumi Lot,Link Bungalow / Semi-Detached,6.0,4500000.0,7.0,4215.0,5.0,Selangor,Shah Alam,0.95,0.95,0.9025,4500000.0,4215.0,5.0,0.9025,1067.6156583629893
Tenderfields @ Eco Majestic,"Semenyih, Selangor",https://www.edgeprop.my/listing/sale/3436786/selangor/semenyih/landed/linkbungalow-semidetachedhouse/tenderfield-semi-d,"1,200,000",https://www.edgeprop.my/listing/sale/3436786/selangor/semenyih/landed/linkbungalow-semidetachedhouse/tenderfield-semi-d,Tenderfield Semi D,"Tenderfields @ Eco Majestic, Semenyih, Selangor","Tenderfield Eco Majestic
40 x 80
3000 sf
4 Rooms
4 Baths
Brand New
Selling Price RM1.2 mil",4 B,4 BR,"3,000 sqft",RM 400/sqft,4 Car Parks,,,,Link Bungalow / Semi-Detached,4.0,1200000.0,4.0,3000.0,4.0,Selangor,Semenyih,0.95,0.8,0.76,1200000.0,3000.0,4.0,0.76,400.0
The Cove Semi-Detached @ Horizon Hills,"Jalan Eka, 79100, Johor, Iskandar Puteri, Johor",https://www.edgeprop.my/listing/sale/3387693/johor/landed/linkbungalow-semidetachedhouse/horizon-hills-3-storey-semi-d-for-sale,"2,320,000",https://www.edgeprop.my/listing/sale/3387693/johor/landed/linkbungalow-semidetachedhouse/horizon-hills-3-storey-semi-d-for-sale,Horizon Hills 3 storey Semi D For Sale,"The Cove Semi-Detached @ Horizon Hills, Iskandar Puteri, Johor","Horizon Hills 3 storey Semi D For Sale
Kindly contact Jacelyn at 017-878 1846 for further details or viewing arrangement",6 B,5 + 1 BR,"4,858 sqft",RM 477/sqft,,,,Non Bumi Lot,Link Bungalow / Semi-Detached,6.0,2320000.0,6.0,4858.0,2.0,Johor,Iskandar Puteri,0.9,0.9,0.81,2320000.0,4858.0,2.0,0.81,477.56278303828736
Twin Palms,"Bandar Sungai Long, Kajang, Selangor",https://www.edgeprop.my/listing/sale/3147177/selangor/kajang/landed/linkbungalow-semidetachedhouse/twin-palms--freehold-3-storey-semi-d--brand-new-newer-phase,"1,990,000",https://www.edgeprop.my/listing/sale/3147177/selangor/kajang/landed/linkbungalow-semidetachedhouse/twin-palms--freehold-3-storey-semi-d--brand-new-newer-phase,"Twin Palms, Freehold 3 Storey Semi D, Brand New,Newer Phase","Twin Palms, Kajang, Selangor","Freehold 3 Storey Semi-D Twin Palms Sungai Long Kajang
Type Maya (Newer phase)
Freehold
Build up area: 3818sf
Land area: 40x80sf
Bedroom...",5 B,6 BR,"3,818 sqft",RM 521/sqft,3 Car Parks,,,Non Bumi Lot,Link Bungalow / Semi-Detached,6.0,1990000.0,5.0,3818.0,3.0,Selangor,Kajang,0.95,0.8,0.76,1990000.0,3818.0,3.0,0.76,521.2152959664746
Twin Palms,"Bandar Sungai Long, Kajang, Selangor",https://www.edgeprop.my/listing/sale/3330114/selangor/kajang/landed/linkbungalow-semidetachedhouse/twin-palms-2.5-sty-semi-d-bandar-sungai-long-corner,"2,030,000",https://www.edgeprop.my/listing/sale/3330114/selangor/kajang/landed/linkbungalow-semidetachedhouse/twin-palms-2.5-sty-semi-d-bandar-sungai-long-corner,"Twin Palms 2.5 Sty Semi D, Bandar Sungai Long, Corner","Twin Palms, Kajang, Selangor","Freehold 3 Storey Semi-D Twin Palms Sungai Long Kajang
TWIN PALMS, SG LONG KAJANG
Type Sierra
Freehold
Build up area: 3552sf
Land area: 5...",5 B,6 BR,"3,553 sqft",RM 571/sqft,3 Car Parks,,,Non Bumi Lot,Link Bungalow / Semi-Detached,6.0,2030000.0,5.0,3553.0,3.0,Selangor,Kajang,0.95,0.8,0.76,2030000.0,3553.0,3.0,0.76,571.3481564874754
USJ 4,"Jalan USJ 4/1, USJ, Selangor",https://www.edgeprop.my/listing/sale/3430086/selangor/usj/landed/terracehouse/usj-4-usj-sibang-jaya-selangor,"999,000",https://www.edgeprop.my/listing/sale/3430086/selangor/usj/landed/terracehouse/usj-4-usj-sibang-jaya-selangor,"usj 4,usj,sibang jaya,Selangor","USJ 4, USJ, Selangor","✅ ✅ New Listing ✅ ✅
WTS / FOR SALE :
usj 4 Endlot,usj,subang jaya,selangor
📍 Usj, Selan...",3 B,4 BR,"1,800 sqft",RM 555/sqft,,,,Non Bumi Lot,Terrace House,4.0,999000.0,3.0,1800.0,2.0,Selangor,USJ,0.95,0.8,0.76,999000.0,1800.0,2.0,0.76,555.0
USJ 9,"Jalan USJ 9/1, USJ, Selangor",https://www.edgeprop.my/listing/sale/3371588/selangor/usj/landed/terracehouse/usj-9-subang-double-storey-house-22x75,"1,050,000",https://www.edgeprop.my/listing/sale/3371588/selangor/usj/landed/terracehouse/usj-9-subang-double-storey-house-22x75,USJ 9 Subang Double Storey House 22x75,"USJ 9, USJ, Selangor","USJ 9 2-STY for sale :
**LAND SIZE 22x75
**FULLY EXTENDED
**4 BEDROOMS 4 BATHROOMS
**MOVE IN CONDITION
**FRE...",4 B,4 BR,"1,800 sqft",RM 583/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,1050000.0,4.0,1800.0,2.0,Selangor,USJ,0.95,0.8,0.76,1050000.0,1800.0,2.0,0.76,583.3333333333334
Verdale @ Setia Alamsari,"Bangi, Selangor",https://www.edgeprop.my/listing/sale/3302469/selangor/bangi/landed/bungalow-detachedhouse-villa/verdale-setia-alamsari-bangi-double-storey-bungalow-for-sale,"2,100,000",https://www.edgeprop.my/listing/sale/3302469/selangor/bangi/landed/bungalow-detachedhouse-villa/verdale-setia-alamsari-bangi-double-storey-bungalow-for-sale,Verdale Setia Alamsari Bangi Double Storey Bungalow For Sale,"Verdale @ Setia Alamsari, Bangi, Selangor","VERDALE SETIA ALAM SARI BANGI Double Storey Bungalow House
ASKING PRICE : RM 2,100,000
DETAILS :
- FREEHOLD (Individual Title)
- 2-Storey Bungalow (Typ...",5 B,5 + 1 BR,"3,161 sqft",RM 664/sqft,,,,Non Bumi Lot,Bungalow / Detached House,6.0,2100000.0,5.0,3161.0,2.0,Selangor,Bangi,0.95,0.8,0.76,2100000.0,3161.0,2.0,0.76,664.346725719709
Villa Damansara,"PJU 5, Seksyen 4, Kota Damansara, Selangor",https://www.edgeprop.my/listing/sale/1718361/selangor/kota_damansara/landed/bungalow-detachedhouse-villa/3-sty-bglw--back-green--on-high-ground,"3,500,000",https://www.edgeprop.my/listing/sale/1718361/selangor/kota_damansara/landed/bungalow-detachedhouse-villa/3-sty-bglw--back-green--on-high-ground,"3 Sty Bglw, Back Green, On High Ground","Villa Damansara, Kota Damansara, Selangor","3 Storey Bungalow @ Villa Damansara, Kota Damansara
Property details:
- Leasehold
- Land area: 7,933 sqft
- Built up area: 7,311 sqft
- Bedrooms...",5 B,5 + 2 BR,"7,311 sqft",RM 478/sqft,4 Car Parks,,,Bumi Lot,Bungalow / Detached House,7.0,3500000.0,5.0,7311.0,4.0,Selangor,Kota Damansara,0.95,0.8,0.76,3500000.0,7311.0,4.0,0.76,478.7306797975653
Wellington @ Eco Grandeur,"Shah Alam, Selangor",https://www.edgeprop.my/listing/sale/3361181/selangor/shah_alam/landed/terracehouse/english-style-garden-home-eco-grandeur-garden-home-24x55,"666,000",https://www.edgeprop.my/listing/sale/3361181/selangor/shah_alam/landed/terracehouse/english-style-garden-home-eco-grandeur-garden-home-24x55,[English Style Garden Home] Eco Grandeur Garden Home 24x55,"Wellington @ Eco Grandeur, Shah Alam, Selangor","Eco Wellington Garden
🏡 English-Style Environment
@From Bumi RM723k
@From Non Bumi RM777k
-----------------
Land 24x55 Garden Home
BUA 1655-1...",3 B,4 BR,"1,655 sqft",RM 402/sqft,2 Car Parks,,,Bumi Lot,Terrace House,4.0,666000.0,3.0,1655.0,2.0,Selangor,Shah Alam,0.95,0.95,0.9025,666000.0,1655.0,2.0,0.9025,402.41691842900303
[FREEHOLD 22X90] KL Taman Bukit Cheras Double Storey Terrace,"Taman Bukit Cheras, Cheras, Kuala Lumpur",https://www.edgeprop.my/listing/sale/3437229/kuala_lumpur/cheras/landed/terracehouse/freehold-22x90-kl-taman-bukit-cheras-double-storey-terrace,"850,000",https://www.edgeprop.my/listing/sale/3437229/kuala_lumpur/cheras/landed/terracehouse/freehold-22x90-kl-taman-bukit-cheras-double-storey-terrace,[FREEHOLD 22X90] KL Taman Bukit Cheras Double Storey Terrace,"Cheras, Kuala Lumpur","[FREEHOLD 22X90] KL Taman Bukit Cheras Double Storey Terrace
Location : Taman Bukit Cheras, 56000 Kuala Lumpur.
Residential Double Storey
Intermediate lot
Free...",3 B,4 BR,"2,400 sqft",RM 354/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,850000.0,3.0,2400.0,2.0,Kuala Lumpur,Cheras,1.0,0.8,0.8,850000.0,2400.0,2.0,0.8,354.1666666666667
[FREEHOLD] KL Taman Bukit Cheras Double Storey Terrace 22 X 90,"Cheras, Kuala Lumpur",https://www.edgeprop.my/listing/sale/2497223/kuala_lumpur/cheras/landed/terracehouse/freehold-kl-taman-bukit-cheras-double-storey-terrace-22-x-90,"850,000",https://www.edgeprop.my/listing/sale/2497223/kuala_lumpur/cheras/landed/terracehouse/freehold-kl-taman-bukit-cheras-double-storey-terrace-22-x-90,[FREEHOLD] KL Taman Bukit Cheras Double Storey Terrace 22 X 90,"Cheras, Kuala Lumpur","[FREEHOLD] KL Taman Bukit Cheras Double Storey Terrace 22 X 90
* Location : Taman Bukit Cheras, Kuala Lumpur.
* Double Storey Terrace | Intermediate lot
* Land Area size 22 X 90 | 1,980 sqft
* Build up size approx 2,400 ...",3 B,4 + 2 BR,"2,400 sqft",RM 354/sqft,,,,Non Bumi Lot,Terrace House,6.0,850000.0,3.0,2400.0,2.0,Kuala Lumpur,Cheras,1.0,0.8,0.8,850000.0,2400.0,2.0,0.8,354.1666666666667
